이름,rating,url
에소졸정20mg(에스오메프라졸마그네슘삼수화물) [Esozol Tablets 20mg (esomeprazole magnesium dihydrate)],8,https://terms.naver.com/entry.naver?docId=3341230&cid=51000&categoryId=51000
에스졸정20mg(에스오메프라졸마그네슘삼수화물) [Eszol Tab. 40mg],4,https://terms.naver.com/entry.naver?docId=2169566&cid=51000&categoryId=51000
에스오텍정20mg(에스오메프라졸마그네슘삼수화물),0,https://terms.naver.com/entry.naver?docId=5808926&cid=51000&categoryId=51000
에스오텍정40mg(에스오메프라졸마그네슘삼수화물),0,https://terms.naver.com/entry.naver?docId=5808931&cid=51000&categoryId=51000
넥시텐정40mg(에스오메프라졸마그네슘삼수화물),0,https://terms.naver.com/entry.naver?docId=5837886&cid=51000&categoryId=51000
넥시텐정20mg(에스오메프라졸마그네슘삼수화물),0,https://terms.naver.com/entry.naver?docId=5839970&cid=51000&categoryId=51000
에소졸정40mg(에스오메프라졸마그네슘삼수화물) [Esozol Tablets 40 mg (Esomeprazole magnesium dihydrate)],9,https://terms.naver.com/entry.naver?docId=3340918&cid=51000&categoryId=51000
오메프로에스정40mg(에스오메프라졸마그네슘삼수화물) [Omepro.S Tab. 40mg (Esomeprazole Magnesium Trihydrate)],0,https://terms.naver.com/entry.naver?docId=5806201&cid=51000&categoryId=51000
알렌드로플러스디정 [Alendroplus D Tab.],0,https://terms.naver.com/entry.naver?docId=2130608&cid=51000&categoryId=51000
본필플러스디정 [Bonpil Plus D Tab.],0,https://terms.naver.com/entry.naver?docId=2698160&cid=51000&categoryId=51000
오스플러스디정 [Os Plus D Tab.],0,https://terms.naver.com/entry.naver?docId=2128862&cid=51000&categoryId=51000
포사롱플러스디정 [Fosalong plus D tablet],0,https://terms.naver.com/entry.naver?docId=2131697&cid=51000&categoryId=51000
알렌탑플러스디정 [Allentop Plus-D Tab.],0,https://terms.naver.com/entry.naver?docId=2130253&cid=51000&categoryId=51000
알드맥플러스디정 [Aldmac Plus D Tab.],0,https://terms.naver.com/entry.naver?docId=3404242&cid=51000&categoryId=51000
알렌드플러스디정 [Alend Plus D Tab.],0,https://terms.naver.com/entry.naver?docId=3329545&cid=51000&categoryId=51000
애드본플러스디정 [Aidbone Plus-D Tab.],0,https://terms.naver.com/entry.naver?docId=2128064&cid=51000&categoryId=51000
알로본플러스디정 [Allobone Plus D Tab.],0,https://terms.naver.com/entry.naver?docId=3341226&cid=51000&categoryId=51000
덴시본플러스디정 [Densibon Plus D Tablet],0,https://terms.naver.com/entry.naver?docId=2127728&cid=51000&categoryId=51000
로바스타정5mg(로수바스타틴칼슘) [Rovastar Tab. 5mg],3,https://terms.naver.com/entry.naver?docId=2169483&cid=51000&categoryId=51000
로바스타정10mg(로수바스타틴칼슘) [Rovastar Tab. 10mg],2,https://terms.naver.com/entry.naver?docId=2125238&cid=51000&categoryId=51000
로바스타정20mg(로수바스타틴칼슘) [Rovastar Tab. 20mg],0,https://terms.naver.com/entry.naver?docId=2164716&cid=51000&categoryId=51000
"로수에제정10/5mg(에제티미브,로수바스타틴칼슘) [Rosueze Tab. 10/5mg]",0,https://terms.naver.com/entry.naver?docId=5954631&cid=51000&categoryId=51000
"로수듀오정10/5mg(에제티미브, 로수바스타틴칼슘) [RosuduoTab10/5mg]",0,https://terms.naver.com/entry.naver?docId=5954626&cid=51000&categoryId=51000
"로수에제정10/20mg(에제티미브,로수바스타틴칼슘) [Rosueze Tab. 10/20mg]",0,https://terms.naver.com/entry.naver?docId=5954632&cid=51000&categoryId=51000
"로수에제정10/10mg(에제티미브,로수바스타틴칼슘) [Rosueze Tab. 10/10mg(ezetimibe, rosuvastatin)]",1,https://terms.naver.com/entry.naver?docId=5954629&cid=51000&categoryId=51000
"크레더블정10/5mg(에제티미브, 로수바스타틴칼슘) [Credouble Tab. 10/5mg(Ezetimibe, Rosuvastatin Ca)]",2,https://terms.naver.com/entry.naver?docId=3548137&cid=51000&categoryId=51000
"로수듀오정10/10mg(에제티미브, 로수바스타틴칼슘) [RosuduoTab10/10mg]",2,https://terms.naver.com/entry.naver?docId=5954644&cid=51000&categoryId=51000
"로수듀오정10/20mg(에제티미브, 로수바스타틴칼슘) [RosuduoTab10/20mg]",0,https://terms.naver.com/entry.naver?docId=5954645&cid=51000&categoryId=51000
엑스원알정5/80/5mg [Exone-R Tab. 5/80/5mg],0,https://terms.naver.com/entry.naver?docId=5755129&cid=51000&categoryId=51000
엑스원알정5/80/10mg [Exone-R Tab. 5/80/10mg],0,https://terms.naver.com/entry.naver?docId=5755130&cid=51000&categoryId=51000
발트리오정5/80/10mg [Valtrio Tab. 5/80/10mg],0,https://terms.naver.com/entry.naver?docId=6115635&cid=51000&categoryId=51000
아바트리정5/80/10mg [A.V.A-tri tab. 5/80/10mg],0,https://terms.naver.com/entry.naver?docId=6085497&cid=51000&categoryId=51000
아바트리정5/80/20mg [A.V.A-tri tab. 5/80/20mg],0,https://terms.naver.com/entry.naver?docId=6085496&cid=51000&categoryId=51000
엑스원알정5/80/2.5mg [Exone-R Tablet 5/80/2.5mg],0,https://terms.naver.com/entry.naver?docId=6708244&cid=51000&categoryId=51000
아모르탄알정5/80/5mg [Amortan-R tab. 5/80/5mg],0,https://terms.naver.com/entry.naver?docId=6557914&cid=51000&categoryId=51000
브이포지알정5/80/5mg [V-FORGE R TAB. 5/80/5MG],0,https://terms.naver.com/entry.naver?docId=6503394&cid=51000&categoryId=51000
아모르탄알정5/80/10mg [Amortna-R Tab. 5/80/10mg],0,https://terms.naver.com/entry.naver?docId=6557910&cid=51000&categoryId=51000
트레블정80/5/5mg [Treble Tab. 80/5/5mg],0,https://terms.naver.com/entry.naver?docId=5661767&cid=51000&categoryId=51000
발트리오정10/160/10mg [Valtrio Tab. 10/160/10mg],0,https://terms.naver.com/entry.naver?docId=6115633&cid=51000&categoryId=51000
발트리오정10/160/20mg [Valtrio Tab. 10/160/20mg],0,https://terms.naver.com/entry.naver?docId=6115630&cid=51000&categoryId=51000
레바캄정10/80mg [Levacalm Tab. 10/80mg],4,https://terms.naver.com/entry.naver?docId=2130122&cid=51000&categoryId=51000
레바캄정10/160mg [Levacalm Tab. 10/160mg],0,https://terms.naver.com/entry.naver?docId=2130133&cid=51000&categoryId=51000
로지스정10/160mg [Logis Tab. 10/160mg],0,https://terms.naver.com/entry.naver?docId=2131728&cid=51000&categoryId=51000
아발탄정10/160mg [Avaltan Tab. 10/160mg],0,https://terms.naver.com/entry.naver?docId=2164404&cid=51000&categoryId=51000
암발탄정10/160mg [Amvaltan Tab. 10/160mg],0,https://terms.naver.com/entry.naver?docId=2131731&cid=51000&categoryId=51000
발디핀정10/160mg [valdipine tab. 10/160mg],0,https://terms.naver.com/entry.naver?docId=2130116&cid=51000&categoryId=51000
네오포지정10/160mg [Neoforge Tab. 10/160mg],0,https://terms.naver.com/entry.naver?docId=2130195&cid=51000&categoryId=51000
엑스원정10/160mg [Exone Tab. 10/160mg],0,https://terms.naver.com/entry.naver?docId=2130084&cid=51000&categoryId=51000
휴니즈멜록시캄캡슐7.5mg [Huniz Meloxicam Capsule 7.5mg],1,https://terms.naver.com/entry.naver?docId=2809303&cid=51000&categoryId=51000
유니캄캡슐7.5mg(멜록시캄) [Unicam Cap. 7.5mg],0,https://terms.naver.com/entry.naver?docId=5806223&cid=51000&categoryId=51000
멜록시엠캡슐7.5mg(멜록시캄) [Meloxi M Cap. 7.5mg(Meloxicam)],0,https://terms.naver.com/entry.naver?docId=5877999&cid=51000&categoryId=51000
멜록시카캡슐7.5mg(멜록시캄) [Meloxica Cap. 7.5mg],1,https://terms.naver.com/entry.naver?docId=5758265&cid=51000&categoryId=51000
모빅캡슐7.5mg(멜록시캄) [Mobic capsules 7.5 mg],16,https://terms.naver.com/entry.naver?docId=2122866&cid=51000&categoryId=51000
삼성멜록시캄캡슐7.5mg [samsung meloxicam tablet 7.5mg],0,https://terms.naver.com/entry.naver?docId=5754139&cid=51000&categoryId=51000
씨엠지멜록시캄캡슐7.5mg [CMG Meloxicam Cap. 7.5mg],0,https://terms.naver.com/entry.naver?docId=2180208&cid=51000&categoryId=51000
멜록트캡슐7.5mg(멜록시캄) [Meloct Cap. 7.5mg(Meloxicam)],0,https://terms.naver.com/entry.naver?docId=5798778&cid=51000&categoryId=51000
모릭스캡슐7.5mg(멜록시캄) [Morix Cap. 7.5mg],0,https://terms.naver.com/entry.naver?docId=3562317&cid=51000&categoryId=51000
멜로틴캡슐7.5mg(멜록시캄) [Melotin cap. 7.5mg],1,https://terms.naver.com/entry.naver?docId=5952534&cid=51000&categoryId=51000
베타히스정24mg(베타히스틴염산염) [Betahis Tablet 24mg],3,https://terms.naver.com/entry.naver?docId=2164429&cid=51000&categoryId=51000
메네신정(베타히스틴염산염) [Menecin Tab.],6,https://terms.naver.com/entry.naver?docId=3554875&cid=51000&categoryId=51000
유턴정16mg(베타히스틴염산염) [U-Turn Tab. 16mg],21,https://terms.naver.com/entry.naver?docId=3611801&cid=51000&categoryId=51000
유턴정24mg(베타히스틴염산염) [U-Turn Tab. 24mg],12,https://terms.naver.com/entry.naver?docId=3611802&cid=51000&categoryId=51000
베티원정16mg(베타히스틴염산염) [Betione Tab. 16mg],0,https://terms.naver.com/entry.naver?docId=5762372&cid=51000&categoryId=51000
베티원정24mg(베타히스틴염산염) [Betione Tab. 24mg],0,https://terms.naver.com/entry.naver?docId=5762373&cid=51000&categoryId=51000
메네스에스정(베타히스틴염산염) [Meniace-S tablets.],84,https://terms.naver.com/entry.naver?docId=3353783&cid=51000&categoryId=51000
메가베타정24mg(베타히스틴염산염) [Megabeta Tab. 24mg (Betahistine hydrochloride)],8,https://terms.naver.com/entry.naver?docId=2151355&cid=51000&categoryId=51000
메네스에스정24mg(베타히스틴염산염) [Meniace-S Tab. 24mg],1,https://terms.naver.com/entry.naver?docId=6640101&cid=51000&categoryId=51000
히스탄에프정16mg(베타히스틴염산염) [Histan F Tab. 16mg],1,https://terms.naver.com/entry.naver?docId=2151886&cid=51000&categoryId=51000
더블원정 [Doubleone Tablet],0,https://terms.naver.com/entry.naver?docId=2852453&cid=51000&categoryId=51000
아모사르정5/50mg [Amosar Tab. 5/50mg],0,https://terms.naver.com/entry.naver?docId=2809101&cid=51000&categoryId=51000
암로잘정5/50mg [Amlosar Tab. 5/50mg],1,https://terms.naver.com/entry.naver?docId=2809075&cid=51000&categoryId=51000
베아잘탄정5/50mg [BEARSARTAN TAB. 5/50MG],1,https://terms.naver.com/entry.naver?docId=2809087&cid=51000&categoryId=51000
코살엑스정5/50mg [Cosal X Tab. 5/50mg],0,https://terms.naver.com/entry.naver?docId=5806229&cid=51000&categoryId=51000
아모잘탄정5/50mg [Amosartan Tab. 5/50mg],24,https://terms.naver.com/entry.naver?docId=2146219&cid=51000&categoryId=51000
노마로핀정5/50mg [Normalopin Tab. 5/50mg],0,https://terms.naver.com/entry.naver?docId=2849736&cid=51000&categoryId=51000
로사디핀정5/50mg [Losadipine Tablet 5/50mg],0,https://terms.naver.com/entry.naver?docId=2809080&cid=51000&categoryId=51000
로자스크정5/50mg [Losasc Tab. 5/50mg],1,https://terms.naver.com/entry.naver?docId=2809616&cid=51000&categoryId=51000
하이로텐정5/50mg [Hiloten Tab. 5/50mg],0,https://terms.naver.com/entry.naver?docId=2809081&cid=51000&categoryId=51000
로사베실정5/50mg [Losabesyl Tab. 5/50mg],0,https://terms.naver.com/entry.naver?docId=5932864&cid=51000&categoryId=51000
가네진정 [Ganezin Tab.],45,https://terms.naver.com/entry.naver?docId=3346735&cid=51000&categoryId=51000
터비클린정(테르비나핀염산염) [TERBICLIN TAB.],2,https://terms.naver.com/entry.naver?docId=2158307&cid=51000&categoryId=51000
서울테르비나핀염산염정 [Seoul Terbinafine HCl Tab.],1,https://terms.naver.com/entry.naver?docId=5765192&cid=51000&categoryId=51000
태극테르비나핀염산염정 [Terbinafine HCl Tab. Taiguk],5,https://terms.naver.com/entry.naver?docId=2156420&cid=51000&categoryId=51000
터빈정(테르비나핀염산염) [Terbin Tab.],0,https://terms.naver.com/entry.naver?docId=2144508&cid=51000&categoryId=51000
데미실정(테르비나핀염산염) [Demisil Tab(Terbinafine Hydrochloride)],0,https://terms.naver.com/entry.naver?docId=5755232&cid=51000&categoryId=51000
테나린정(테르비나핀염산염) [Ternarine tab],0,https://terms.naver.com/entry.naver?docId=5873309&cid=51000&categoryId=51000
테르빌정(테르비나핀염산염) [Terbil Tab.],0,https://terms.naver.com/entry.naver?docId=5771459&cid=51000&categoryId=51000
라미휴정(테르비나핀염산염) [Ramihu Tab.],6,https://terms.naver.com/entry.naver?docId=2211521&cid=51000&categoryId=51000
테미실정(테르비나핀염산염) [Temisil Tab. 125mg],1,https://terms.naver.com/entry.naver?docId=2157620&cid=51000&categoryId=51000
테르졸정(테르비나핀염산염) [Terzol Tab.],2,https://terms.naver.com/entry.naver?docId=2156591&cid=51000&categoryId=51000
시메텐정(시메티딘),0,https://terms.naver.com/entry.naver?docId=2698021&cid=51000&categoryId=51000
팜시클로정250mg(팜시클로비르) [Famciclor Tab. 250mg],0,https://terms.naver.com/entry.naver?docId=2129209&cid=51000&categoryId=51000
팜시아정(팜시클로비르) [Famcia Tabs],0,https://terms.naver.com/entry.naver?docId=5877982&cid=51000&categoryId=51000
팜시로바정(팜시클로비르) [Pamsirover Tab.],0,https://terms.naver.com/entry.naver?docId=2160662&cid=51000&categoryId=51000
디스포진정250mg(팜시클로비르) [Disfosin Tab. 250mg(Famciclovir)],0,https://terms.naver.com/entry.naver?docId=2160148&cid=51000&categoryId=51000
팜비스정(팜시클로비르) [Famvis Tab.],0,https://terms.naver.com/entry.naver?docId=5714163&cid=51000&categoryId=51000
제이팜시정250mg(팜시클로비르),0,https://terms.naver.com/entry.naver?docId=5755243&cid=51000&categoryId=51000
팜클레어정250mg(팜시클로비르) [Famclaer Tablet 250mg(Famciclovir)],1,https://terms.naver.com/entry.naver?docId=5843793&cid=51000&categoryId=51000
"아토바미브정10/5mg(에제티미브, 아토르바스타틴칼슘삼... [Atorvamibe Tablet 10/5mg(Ezetimibe, Atorvastatin calcium trihydrate)]",0,https://terms.naver.com/entry.naver?docId=6691324&cid=51000&categoryId=51000
넥포정5/80mg [Necfo Tab. 5/80mg],1,https://terms.naver.com/entry.naver?docId=2131154&cid=51000&categoryId=51000
텔로우정40/5mg [Telrow Tab. 40/5mg],0,https://terms.naver.com/entry.naver?docId=5931614&cid=51000&categoryId=51000
텔로우정80/5mg [Telrow Tab. 80/5mg],0,https://terms.naver.com/entry.naver?docId=5931620&cid=51000&categoryId=51000
텔로크정80/5mg [Telrock Tab. 80/5mg],0,https://terms.naver.com/entry.naver?docId=6024406&cid=51000&categoryId=51000
텔로크정40/5mg [Telrock Tab. 40/5mg],0,https://terms.naver.com/entry.naver?docId=6024407&cid=51000&categoryId=51000
로스텔정80/5mg [Rostel Tab. 80/5mg],0,https://terms.naver.com/entry.naver?docId=3341128&cid=51000&categoryId=51000
로스텔정40/5mg [Rostel Tab. 40/5mg],0,https://terms.naver.com/entry.naver?docId=3341130&cid=51000&categoryId=51000
씨알비정5/80mg [CRB Tab. 5/80mg],0,https://terms.naver.com/entry.naver?docId=2130567&cid=51000&categoryId=51000
카덴자정5/80mg [Cadenza5/80mg Tab.],0,https://terms.naver.com/entry.naver?docId=2164703&cid=51000&categoryId=51000
알피렌연질캡슐 [Alpilen Soft Cap.],0,https://terms.naver.com/entry.naver?docId=2145562&cid=51000&categoryId=51000
웰시연질캡슐 [Wellthy Soft Cap.],0,https://terms.naver.com/entry.naver?docId=2146037&cid=51000&categoryId=51000
펜탁연질캡슐 [Pentac Soft Cap],0,https://terms.naver.com/entry.naver?docId=5855807&cid=51000&categoryId=51000
펜실연질캡슐 [Pensil Soft Cap.],0,https://terms.naver.com/entry.naver?docId=5743311&cid=51000&categoryId=51000
본본연질캡슐 [Bonebone Soft Cap.],2,https://terms.naver.com/entry.naver?docId=2130988&cid=51000&categoryId=51000
로콜연질캡슐 [Locol Soft Cap.],1,https://terms.naver.com/entry.naver?docId=2159105&cid=51000&categoryId=51000
콜락연질캡슐 [Collag soft cap.],12,https://terms.naver.com/entry.naver?docId=2131652&cid=51000&categoryId=51000
뷰원연질캡슐 [Viewone Soft Cap.],1,https://terms.naver.com/entry.naver?docId=2147254&cid=51000&categoryId=51000
젠빅연질캡슐 [Genbig Soft Cap.],13,https://terms.naver.com/entry.naver?docId=2155714&cid=51000&categoryId=51000
쎄투연질캡슐 [Cettu Soft Capsule],16,https://terms.naver.com/entry.naver?docId=2134583&cid=51000&categoryId=51000
아뎀파스정1mg(리오시구앗) [Adempas Tablet 1mg (Riociguat)],0,https://terms.naver.com/entry.naver?docId=2131977&cid=51000&categoryId=51000
아뎀파스정2mg(리오시구앗) [Adempas Tablet 2mg (Riociguat)],0,https://terms.naver.com/entry.naver?docId=2131976&cid=51000&categoryId=51000
아뎀파스정2.5mg(리오시구앗) [Adempas Tablet 2.5mg (Riociguat)],0,https://terms.naver.com/entry.naver?docId=2131975&cid=51000&categoryId=51000
아뎀파스정0.5mg(리오시구앗) [Adempas Tablet 0.5mg (Riociguat)],0,https://terms.naver.com/entry.naver?docId=2131978&cid=51000&categoryId=51000
아뎀파스정1.5mg(리오시구앗) [Adempas Tablet 1.5mg (Riociguat)],0,https://terms.naver.com/entry.naver?docId=2131974&cid=51000&categoryId=51000
니트로주사1퍼센트(희석된니트로글리세린)-수출용 [Nitro Injection 1%],0,https://terms.naver.com/entry.naver?docId=2121083&cid=51000&categoryId=51000
발그리아정100mg(실데나필시트르산염) [BALGRIA Tab. 100mg (Sildenafil Citrate)],0,https://terms.naver.com/entry.naver?docId=3596556&cid=51000&categoryId=51000
발그리아정50mg(실데나필시트르산염) [BALGRIA Tab. 50mg (Sildenafil Citrate)],0,https://terms.naver.com/entry.naver?docId=3596557&cid=51000&categoryId=51000
이그니스구강용해필름50mg(실데나필시트르산염),4,https://terms.naver.com/entry.naver?docId=2128424&cid=51000&categoryId=51000
팔팔츄정25mg(실데나필) [Palpal Chewable Tab. 25mg],5,https://terms.naver.com/entry.naver?docId=2128225&cid=51000&categoryId=51000
글로피도그렐정(클로피도그렐황산염) [Glopidogrel Tab.],0,https://terms.naver.com/entry.naver?docId=2130722&cid=51000&categoryId=51000
건일클로피도그렐정(클로피도그렐황산염) [Kuhnil Clopidogrel Tab.],1,https://terms.naver.com/entry.naver?docId=2159945&cid=51000&categoryId=51000
경보클로피도그렐정(클로피도그렐황산염) [Kyongbo Clopidogrel Tab.],1,https://terms.naver.com/entry.naver?docId=2129166&cid=51000&categoryId=51000
삼아클로피도그렐정(클로피도그렐황산염) [Clopidogrel Tab. Sama],0,https://terms.naver.com/entry.naver?docId=2159953&cid=51000&categoryId=51000
대원클로피도그렐정(클로피도그렐황산염) [Clopidogrel Tab. 75mg Daewon],1,https://terms.naver.com/entry.naver?docId=2159948&cid=51000&categoryId=51000
영일클로피도그렐정(클로피도그렐황산염) [Youngil Clopidogrel Tab.],0,https://terms.naver.com/entry.naver?docId=2151719&cid=51000&categoryId=51000
일양클로피도그렐정75mg(클로피도그렐황산염) [Clopidogrel Tab. 75mg Ilyang],0,https://terms.naver.com/entry.naver?docId=2159958&cid=51000&categoryId=51000
휴니즈클로피도그렐황산염정 [Huniz Clopidogrel Bisulfate Tablet],0,https://terms.naver.com/entry.naver?docId=2766517&cid=51000&categoryId=51000
클로렐정(클로피도그렐황산염) [Chrorel Tablet (Clopidogrel Bisulfate)],0,https://terms.naver.com/entry.naver?docId=2128659&cid=51000&categoryId=51000
뉴빅스정(클로피도그렐황산염) [Newvix tablet(Clopidogrel Bisulphate)],0,https://terms.naver.com/entry.naver?docId=2129520&cid=51000&categoryId=51000
도라셋세미정 [Dolacet Semi Tab.],3,https://terms.naver.com/entry.naver?docId=2132051&cid=51000&categoryId=51000
힘톤플러스연질캡슐 [Himton Plus Soft Cap.],0,https://terms.naver.com/entry.naver?docId=2169573&cid=51000&categoryId=51000
젠빅플러스연질캡슐 [Genbig Plus Soft Cap.],53,https://terms.naver.com/entry.naver?docId=3403996&cid=51000&categoryId=51000
아이플러스연질캡슐 [Eye Plus Soft Cap],12,https://terms.naver.com/entry.naver?docId=2132180&cid=51000&categoryId=51000
헤파플러스연질캡슐 [Hepa Plus Soft Cap.],0,https://terms.naver.com/entry.naver?docId=2152447&cid=51000&categoryId=51000
속콜플러스연질캡슐 [Sokcol Plus Soft Cap.],3,https://terms.naver.com/entry.naver?docId=2126989&cid=51000&categoryId=51000
콘티플러스연질캡슐,0,https://terms.naver.com/entry.naver?docId=5138908&cid=51000&categoryId=51000
비나플러스연질캡슐 [Binaplus Soft capsule],2,https://terms.naver.com/entry.naver?docId=3552571&cid=51000&categoryId=51000
판텍큐플러스연질캡슐 [Pantec-Q Plus Soft Cap.],1,https://terms.naver.com/entry.naver?docId=6514202&cid=51000&categoryId=51000
토마쎈플러스연질캡슐 [Tomasen Plus Soft Capsules],1,https://terms.naver.com/entry.naver?docId=4369186&cid=51000&categoryId=51000
비타코플러스연질캡슐 [Vitaco Plus Soft Cap.],0,https://terms.naver.com/entry.naver?docId=2152151&cid=51000&categoryId=51000
글리메정(글리메피리드)(GLIMETablet) [Glime Tab.],0,https://terms.naver.com/entry.naver?docId=2156764&cid=51000&categoryId=51000
글리메정4mg(글리메피리드) [Glime Tablets 4mg(Glimepiride)],4,https://terms.naver.com/entry.naver?docId=2161192&cid=51000&categoryId=51000
비엘글리메정2mg(글리메피리드) [BLGlime Tab. 2mg(Glimepiride)],0,https://terms.naver.com/entry.naver?docId=5550598&cid=51000&categoryId=51000
유한메트포르민서방정1000mg(메트포르민염산염) [Yuhan Metformin XR Tablet 1000mg],2,https://terms.naver.com/entry.naver?docId=6410723&cid=51000&categoryId=51000
메트라민서방정(메트포르민염산염) [Metramin SR Tab.],0,https://terms.naver.com/entry.naver?docId=5932845&cid=51000&categoryId=51000
메토포르서방정(메트포르민염산염) [N-fomin SR tab.],0,https://terms.naver.com/entry.naver?docId=5932844&cid=51000&categoryId=51000
케이메트서방정(메트포르민염산염) [K-Met SR Tab],0,https://terms.naver.com/entry.naver?docId=5837929&cid=51000&categoryId=51000
글루코프리서방정1000mg(메트포르민염산염) [GLUCOFREE XR TAB 1000mg],2,https://terms.naver.com/entry.naver?docId=3554897&cid=51000&categoryId=51000
글루파엑스알서방정1000mg(메트포르민염산염) [Glupa XR Tab. 1000mg],0,https://terms.naver.com/entry.naver?docId=5911442&cid=51000&categoryId=51000
메트글루서방정500mg(메트포르민염산염) [Metglu SR Tab. 500mg],0,https://terms.naver.com/entry.naver?docId=5837935&cid=51000&categoryId=51000
다이아벡스엑스알서방정1000mg(메트포르민염산염) [DIABEX XR Tab 1000mg],5,https://terms.naver.com/entry.naver?docId=2125462&cid=51000&categoryId=51000
다이아폴민엑스알서방정1000mg(메트포르민염산염) [DIAFORMIN XR TAB. 1000MG],0,https://terms.naver.com/entry.naver?docId=3554896&cid=51000&categoryId=51000
글루코파지엑스알1000mg서방정(메트포르민염산염) [GLUCOPHAGE XR TAB. 1000MG],4,https://terms.naver.com/entry.naver?docId=2125461&cid=51000&categoryId=51000
루키벡필름코팅정400mg(이매티닙메실산염) [Leukivec Tab. 400mg],0,https://terms.naver.com/entry.naver?docId=2129498&cid=51000&categoryId=51000
보술리프정400mg(보수티닙일수화물) [Bosulif Tablet 400mg (Bosutinib Monohydrate)],0,https://terms.naver.com/entry.naver?docId=6651178&cid=51000&categoryId=51000
보술리프정500mg(보수티닙일수화물) [Bosulif Tablet 500mg (Bosutinib Monohydrate)],0,https://terms.naver.com/entry.naver?docId=6651177&cid=51000&categoryId=51000
보술리프정100mg(보수티닙일수화물) [Bosulif Tablet 100mg (Bosutinib Monohydrate)],0,https://terms.naver.com/entry.naver?docId=6651179&cid=51000&categoryId=51000
다비란캡슐150mg(다비가트란에텍실레이트) [Dabiran Cap. 150mg],0,https://terms.naver.com/entry.naver?docId=5685482&cid=51000&categoryId=51000
다비닥사캡슐150mg(다비가트란에텍실레이트) [Dabidaxa Cap. 150mg],0,https://terms.naver.com/entry.naver?docId=5685470&cid=51000&categoryId=51000
제이트란캡슐150mg(다비가트란에텍실레이트) [Jeitran Cap. 150mg],0,https://terms.naver.com/entry.naver?docId=5685475&cid=51000&categoryId=51000
보령다비가트란캡슐150mg(다비가트란에텍실레이트) [Boryung Dabigatran etexilate Cap. 150mg(Dabigatran etexilate)],0,https://terms.naver.com/entry.naver?docId=5685472&cid=51000&categoryId=51000
유라닥사캡슐150mg(다비가트란에텍실레이트) [Yooradaxa Cap. 150mg],0,https://terms.naver.com/entry.naver?docId=5685473&cid=51000&categoryId=51000
제이트란캡슐110mg(다비가트란에텍실레이트) [Jeitran Cap. 110mg],0,https://terms.naver.com/entry.naver?docId=5685476&cid=51000&categoryId=51000
프로빅트정(클로피도그렐황산염),0,https://terms.naver.com/entry.naver?docId=2809465&cid=51000&categoryId=51000
건일클로피도그렐정(클로피도그렐황산염) [Kuhnil Clopidogrel Tab.],1,https://terms.naver.com/entry.naver?docId=2159945&cid=51000&categoryId=51000
경보클로피도그렐정(클로피도그렐황산염) [Kyongbo Clopidogrel Tab.],1,https://terms.naver.com/entry.naver?docId=2129166&cid=51000&categoryId=51000
삼아클로피도그렐정(클로피도그렐황산염) [Clopidogrel Tab. Sama],0,https://terms.naver.com/entry.naver?docId=2159953&cid=51000&categoryId=51000
대원클로피도그렐정(클로피도그렐황산염) [Clopidogrel Tab. 75mg Daewon],1,https://terms.naver.com/entry.naver?docId=2159948&cid=51000&categoryId=51000
영일클로피도그렐정(클로피도그렐황산염) [Youngil Clopidogrel Tab.],0,https://terms.naver.com/entry.naver?docId=2151719&cid=51000&categoryId=51000
일양클로피도그렐정75mg(클로피도그렐황산염) [Clopidogrel Tab. 75mg Ilyang],0,https://terms.naver.com/entry.naver?docId=2159958&cid=51000&categoryId=51000
휴니즈클로피도그렐황산염정 [Huniz Clopidogrel Bisulfate Tablet],0,https://terms.naver.com/entry.naver?docId=2766517&cid=51000&categoryId=51000
클로렐정(클로피도그렐황산염) [Chrorel Tablet (Clopidogrel Bisulfate)],0,https://terms.naver.com/entry.naver?docId=2128659&cid=51000&categoryId=51000
뉴빅스정(클로피도그렐황산염) [Newvix tablet(Clopidogrel Bisulphate)],0,https://terms.naver.com/entry.naver?docId=2129520&cid=51000&categoryId=51000
자이리스구강붕해필름20mg(타다라필) [Zyris ODF. 20mg],0,https://terms.naver.com/entry.naver?docId=2766435&cid=51000&categoryId=51000
타오르구강붕해필름20mg(타다라필) [TAOR ODF. 20mg],2,https://terms.naver.com/entry.naver?docId=2809356&cid=51000&categoryId=51000
불티움구강붕해필름20mg(타다라필) [Vulteum ODF 20mg],0,https://terms.naver.com/entry.naver?docId=2424317&cid=51000&categoryId=51000
위더굿구강붕해필름20mg(타다라필) [WithuGood ODF 20mg],0,https://terms.naver.com/entry.naver?docId=6516433&cid=51000&categoryId=51000
카다라필구강붕해필름20mg(타다라필) [Kadalafil Oral Disintergrating Film(ODF) 20mg],0,https://terms.naver.com/entry.naver?docId=6559536&cid=51000&categoryId=51000
타오롱구강붕해필름20mg(타다라필) [Famclo Tab. 750mg(Famciclovir)],0,https://terms.naver.com/entry.naver?docId=6452904&cid=51000&categoryId=51000
설레구강용해필름20mg(타다라필) [Seolle ODF. 20mg],0,https://terms.naver.com/entry.naver?docId=2849723&cid=51000&categoryId=51000
세니트엔구강용해필름20mg(타다라필) [CENIT-N ODF 20mg],0,https://terms.naver.com/entry.naver?docId=2766428&cid=51000&categoryId=51000
제대로필구강용해필름20mg(타다라필) [JETEROFIL ODF 20mg],5,https://terms.naver.com/entry.naver?docId=2849683&cid=51000&categoryId=51000
